schema,table,column,position,data_type,max_length,precision,nullable,default,is_pk,fk_references,is_unique
outreach,dol,funding_type,5,text,,,YES,,,,
outreach,dol,broker_or_advisor,6,text,,,YES,,,,
outreach,dol,carrier,7,text,,,YES,,,,
outreach,dol,created_at,8,timestamp with time zone,,,YES,now(),,,
outreach,dol,updated_at,9,timestamp with time zone,,,YES,now(),,,
outreach,dol,url_enrichment_data,10,jsonb,,,YES,,,,
outreach,dol_archive,dol_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,dol_archive,outreach_id,2,uuid,,,NO,,,,
outreach,dol_archive,ein,3,text,,,YES,,,,
outreach,dol_archive,filing_present,4,boolean,,,YES,,,,
outreach,dol_archive,funding_type,5,text,,,YES,,,,
outreach,dol_archive,broker_or_advisor,6,text,,,YES,,,,
outreach,dol_archive,carrier,7,text,,,YES,,,,
outreach,dol_archive,created_at,8,timestamp with time zone,,,YES,now(),,,
outreach,dol_archive,updated_at,9,timestamp with time zone,,,YES,now(),,,
outreach,dol_archive,archived_at,10,timestamp with time zone,,,YES,now(),,,
outreach,dol_archive,archive_reason,11,text,,,YES,,,,
outreach,dol_audit_log,log_id,1,integer,,32,NO,nextval('outreach.dol_audit_log_log_id_seq'::regclass),PK,,
outreach,dol_audit_log,company_id,2,text,,,NO,,,,
outreach,dol_audit_log,state,3,text,,,YES,,,,
outreach,dol_audit_log,attempted,4,boolean,,,YES,true,,,
outreach,dol_audit_log,outcome,5,text,,,NO,,,,
outreach,dol_audit_log,ein,6,text,,,YES,,,,
outreach,dol_audit_log,fail_reason,7,text,,,YES,,,,
outreach,dol_audit_log,run_id,8,text,,,NO,,,,
outreach,dol_audit_log,created_at,9,timestamp with time zone,,,YES,now(),,,
outreach,dol_errors,error_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,dol_errors,outreach_id,2,uuid,,,NO,,,outreach.outreach(outreach_id),
outreach,dol_errors,pipeline_stage,3,character varying,100,,NO,,,,
outreach,dol_errors,failure_code,4,character varying,50,,NO,,,,
outreach,dol_errors,blocking_reason,5,text,,,NO,,,,
outreach,dol_errors,severity,6,character varying,20,,NO,'blocking'::character varying,,,
outreach,dol_errors,retry_allowed,7,boolean,,,NO,false,,,
outreach,dol_errors,created_at,8,timestamp with time zone,,,NO,now(),,,
outreach,dol_errors,resolved_at,9,timestamp with time zone,,,YES,,,,
outreach,dol_errors,resolution_note,10,text,,,YES,,,,
outreach,dol_errors,raw_input,11,jsonb,,,YES,,,,
outreach,dol_errors,stack_trace,12,text,,,YES,,,,
outreach,dol_errors,requeue_attempts,13,integer,,32,YES,0,,,
outreach,dol_errors,disposition,14,error_disposition,,,YES,'RETRY'::error_disposition,,,
outreach,dol_errors,retry_count,15,integer,,32,YES,0,,,
outreach,dol_errors,max_retries,16,integer,,32,YES,5,,,
outreach,dol_errors,archived_at,17,timestamp with time zone,,,YES,,,,
outreach,dol_errors,parked_at,18,timestamp with time zone,,,YES,,,,
outreach,dol_errors,parked_by,19,text,,,YES,,,,
outreach,dol_errors,park_reason,20,text,,,YES,,,,
outreach,dol_errors,escalation_level,21,integer,,32,YES,0,,,
outreach,dol_errors,escalated_at,22,timestamp with time zone,,,YES,,,,
outreach,dol_errors,ttl_tier,23,ttl_tier,,,YES,'MEDIUM'::ttl_tier,,,
outreach,dol_errors,last_retry_at,24,timestamp with time zone,,,YES,,,,
outreach,dol_errors,next_retry_at,25,timestamp with time zone,,,YES,,,,
outreach,dol_errors,retry_exhausted,26,boolean,,,YES,false,,,
outreach,dol_errors_archive,error_id,1,uuid,,,NO,,PK,,
outreach,dol_errors_archive,outreach_id,2,uuid,,,YES,,,,
outreach,dol_errors_archive,pipeline_stage,3,character varying,50,,YES,,,,
outreach,dol_errors_archive,failure_code,4,character varying,50,,YES,,,,
outreach,dol_errors_archive,blocking_reason,5,text,,,YES,,,,
outreach,dol_errors_archive,severity,6,character varying,20,,YES,,,,
outreach,dol_errors_archive,retry_allowed,7,boolean,,,YES,,,,
outreach,dol_errors_archive,raw_input,8,jsonb,,,YES,,,,
outreach,dol_errors_archive,stack_trace,9,text,,,YES,,,,
outreach,dol_errors_archive,created_at,10,timestamp with time zone,,,YES,,,,
outreach,dol_errors_archive,resolved_at,11,timestamp with time zone,,,YES,,,,
outreach,dol_errors_archive,resolution_note,12,text,,,YES,,,,
outreach,dol_errors_archive,disposition,13,error_disposition,,,YES,,,,
outreach,dol_errors_archive,retry_count,14,integer,,32,YES,,,,
outreach,dol_errors_archive,max_retries,15,integer,,32,YES,,,,
outreach,dol_errors_archive,parked_at,16,timestamp with time zone,,,YES,,,,
outreach,dol_errors_archive,parked_by,17,text,,,YES,,,,
outreach,dol_errors_archive,park_reason,18,text,,,YES,,,,
outreach,dol_errors_archive,escalation_level,19,integer,,32,YES,,,,
outreach,dol_errors_archive,escalated_at,20,timestamp with time zone,,,YES,,,,
outreach,dol_errors_archive,ttl_tier,21,ttl_tier,,,YES,,,,
outreach,dol_errors_archive,last_retry_at,22,timestamp with time zone,,,YES,,,,
outreach,dol_errors_archive,retry_exhausted,23,boolean,,,YES,,,,
outreach,dol_errors_archive,archived_at,24,timestamp with time zone,,,NO,now(),,,
outreach,dol_errors_archive,archived_by,25,text,,,YES,'system'::text,,,
outreach,dol_errors_archive,archive_reason,26,text,,,YES,'TTL_EXPIRED'::text,,,
outreach,dol_errors_archive,final_disposition,27,error_disposition,,,YES,,,,
outreach,dol_errors_archive,retention_expires_at,28,timestamp with time zone,,,YES,(now() + '1 year'::interval),,,
outreach,dol_url_enrichment,id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,dol_url_enrichment,ein,2,character varying,9,,NO,,,,
outreach,dol_url_enrichment,legal_name,3,text,,,NO,,,,
outreach,dol_url_enrichment,dba_name,4,text,,,YES,,,,
outreach,dol_url_enrichment,city,5,text,,,YES,,,,
outreach,dol_url_enrichment,state,6,character varying,2,,YES,,,,
outreach,dol_url_enrichment,zip,7,character varying,10,,YES,,,,
outreach,dol_url_enrichment,participants,8,integer,,32,YES,,,,
outreach,dol_url_enrichment,enriched_url,9,text,,,YES,,,,
outreach,dol_url_enrichment,search_query,10,text,,,YES,,,,
outreach,dol_url_enrichment,confidence,11,character varying,10,,YES,,,,
outreach,dol_url_enrichment,matched_company_unique_id,12,text,,,YES,,,,
outreach,dol_url_enrichment,match_status,13,character varying,20,,YES,,,,
outreach,dol_url_enrichment,created_at,14,timestamp with time zone,,,YES,now(),,,
outreach,engagement_events,event_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,engagement_events,person_id,2,uuid,,,NO,,,outreach.people(person_id),
outreach,engagement_events,target_id,3,uuid,,,NO,,,outreach.company_target(target_id),
outreach,engagement_events,company_unique_id,4,text,,,NO,,,,
outreach,engagement_events,event_type,5,event_type,,,NO,,,,
outreach,engagement_events,event_subtype,6,text,,,YES,,,,
outreach,engagement_events,event_ts,7,timestamp with time zone,,,NO,now(),,,
outreach,engagement_events,source_system,8,text,,,YES,,,,
outreach,engagement_events,source_campaign_id,9,text,,,YES,,,,
outreach,engagement_events,source_email_id,10,text,,,YES,,,,
outreach,engagement_events,metadata,11,jsonb,,,NO,'{}'::jsonb,,,
outreach,engagement_events,is_processed,12,boolean,,,NO,false,,,
outreach,engagement_events,processed_at,13,timestamp with time zone,,,YES,,,,
outreach,engagement_events,triggered_transition,14,boolean,,,NO,false,,,
outreach,engagement_events,transition_to_state,15,lifecycle_state,,,YES,,,,
outreach,engagement_events,event_hash,16,character varying,64,,YES,,,,
outreach,engagement_events,is_duplicate,17,boolean,,,NO,false,,,
outreach,engagement_events,created_at,18,timestamp with time zone,,,NO,now(),,,
outreach,engagement_events,outreach_id,19,uuid,,,YES,,,outreach.outreach(outreach_id),
outreach,entity_resolution_queue,id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,entity_resolution_queue,company_unique_id,2,text,,,NO,,,,
outreach,entity_resolution_queue,candidate_ein,3,character varying,9,,YES,,,,
outreach,entity_resolution_queue,candidate_name,4,text,,,YES,,,,
outreach,entity_resolution_queue,candidate_city,5,text,,,YES,,,,
outreach,entity_resolution_queue,candidate_state,6,character varying,2,,YES,,,,
outreach,entity_resolution_queue,candidate_zip,7,character varying,10,,YES,,,,
outreach,entity_resolution_queue,clay_domain,8,text,,,YES,,,,
outreach,entity_resolution_queue,match_score,9,numeric,,,YES,,,,
outreach,entity_resolution_queue,match_tier,10,character varying,10,,YES,,,,
outreach,entity_resolution_queue,resolution_status,11,character varying,20,,YES,'pending'::character varying,,,
outreach,entity_resolution_queue,resolution_method,12,text,,,YES,,,,
outreach,entity_resolution_queue,resolved_at,13,timestamp with time zone,,,YES,,,,
outreach,entity_resolution_queue,created_at,14,timestamp with time zone,,,YES,now(),,,
outreach,entity_resolution_queue,queue_type,15,character varying,50,,YES,,,,
outreach,hub_registry,hub_id,1,character varying,50,,NO,,PK,,
outreach,hub_registry,hub_name,2,character varying,100,,NO,,,,
outreach,hub_registry,doctrine_id,3,character varying,20,,NO,,,,
outreach,hub_registry,classification,4,character varying,20,,NO,,,,
outreach,hub_registry,gates_completion,5,boolean,,,NO,false,,,
outreach,hub_registry,waterfall_order,6,integer,,32,NO,,,,
outreach,hub_registry,core_metric,7,character varying,50,,NO,,,,
outreach,hub_registry,metric_healthy_threshold,8,numeric,,5,YES,,,,
outreach,hub_registry,metric_critical_threshold,9,numeric,,5,YES,,,,
outreach,hub_registry,description,10,text,,,YES,,,,
outreach,hub_registry,created_at,11,timestamp with time zone,,,NO,now(),,,
outreach,hub_registry,updated_at,12,timestamp with time zone,,,NO,now(),,,
outreach,manual_overrides,override_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,manual_overrides,company_unique_id,2,text,,,NO,,,,
outreach,manual_overrides,override_type,3,override_type_enum,,,NO,,,,
outreach,manual_overrides,reason,4,text,,,NO,,,,
outreach,manual_overrides,metadata,5,jsonb,,,YES,'{}'::jsonb,,,
outreach,manual_overrides,created_at,6,timestamp with time zone,,,NO,now(),,,
outreach,manual_overrides,created_by,7,text,,,NO,CURRENT_USER,,,
outreach,manual_overrides,expires_at,8,timestamp with time zone,,,YES,,,,
outreach,manual_overrides,is_active,9,boolean,,,NO,true,,,
outreach,manual_overrides,deactivated_at,10,timestamp with time zone,,,YES,,,,
outreach,manual_overrides,deactivated_by,11,text,,,YES,,,,
outreach,manual_overrides,deactivation_reason,12,text,,,YES,,,,
outreach,mv_credit_usage,id,1,integer,,32,NO,nextval('outreach.mv_credit_usage_id_seq'::regclass),PK,,
outreach,mv_credit_usage,usage_date,2,date,,,NO,,,,UNIQUE
outreach,mv_credit_usage,credits_used,3,integer,,32,NO,0,,,
outreach,mv_credit_usage,cost_estimate,4,numeric,,10,YES,0,,,
outreach,mv_credit_usage,created_at,5,timestamp with time zone,,,YES,now(),,,
outreach,mv_credit_usage,updated_at,6,timestamp with time zone,,,YES,now(),,,
outreach,outreach,outreach_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,outreach,sovereign_id,2,uuid,,,NO,,,,
outreach,outreach,created_at,3,timestamp with time zone,,,NO,now(),,,
outreach,outreach,updated_at,4,timestamp with time zone,,,NO,now(),,,
outreach,outreach,domain,5,character varying,255,,YES,,,,
outreach,outreach,ein,6,character varying,20,,YES,,,,
outreach,outreach,has_appointment,7,boolean,,,YES,false,,,
outreach,outreach_archive,outreach_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,outreach_archive,sovereign_id,2,uuid,,,NO,,,,
outreach,outreach_archive,created_at,3,timestamp with time zone,,,NO,now(),,,
outreach,outreach_archive,updated_at,4,timestamp with time zone,,,NO,now(),,,
outreach,outreach_archive,domain,5,character varying,255,,YES,,,,
outreach,outreach_archive,archived_at,6,timestamp with time zone,,,YES,now(),,,
outreach,outreach_archive,archive_reason,7,text,,,YES,'sovereign_cleanup_2026-01-21'::text,,,
outreach,outreach_errors,error_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,outreach_errors,company_unique_id,2,text,,,NO,,,,
outreach,outreach_errors,outreach_id,3,text,,,YES,,,,
outreach,outreach_errors,pipeline_stage,4,text,,,NO,,,,
outreach,outreach_errors,failure_code,5,text,,,NO,,,,
outreach,outreach_errors,details,6,text,,,YES,,,,
outreach,outreach_errors,run_id,7,text,,,NO,,,,
outreach,outreach_errors,created_at,8,timestamp with time zone,,,YES,now(),,,
outreach,outreach_excluded,outreach_id,1,uuid,,,NO,,PK,,
outreach,outreach_excluded,company_name,2,text,,,YES,,,,
outreach,outreach_excluded,domain,3,text,,,YES,,,,
outreach,outreach_excluded,exclusion_reason,4,text,,,YES,,,,
outreach,outreach_excluded,excluded_at,5,timestamp with time zone,,,YES,now(),,,
outreach,outreach_excluded,created_at,6,timestamp with time zone,,,YES,,,,
outreach,outreach_excluded,updated_at,7,timestamp with time zone,,,YES,,,,
outreach,outreach_excluded,sovereign_id,8,uuid,,,YES,,,,
outreach,outreach_excluded,cl_status,9,text,,,YES,,,,
outreach,outreach_excluded,excluded_by,10,text,,,YES,'consolidation_migration'::text,,,
outreach,outreach_legacy_quarantine,outreach_id,1,uuid,,,NO,,PK,,
outreach,outreach_legacy_quarantine,sovereign_id,2,uuid,,,YES,,,,
outreach,outreach_legacy_quarantine,quarantine_reason,3,text,,,NO,,,,
outreach,outreach_legacy_quarantine,original_created_at,4,timestamp with time zone,,,YES,,,,
outreach,outreach_legacy_quarantine,quarantined_at,5,timestamp with time zone,,,YES,now(),,,
outreach,outreach_orphan_archive,outreach_id,1,uuid,,,NO,,PK,,
outreach,outreach_orphan_archive,sovereign_id,2,uuid,,,NO,,,,
outreach,outreach_orphan_archive,created_at,3,timestamp with time zone,,,NO,,,,
outreach,outreach_orphan_archive,updated_at,4,timestamp with time zone,,,NO,,,,
outreach,outreach_orphan_archive,domain,5,character varying,,,YES,,,,
outreach,outreach_orphan_archive,archived_at,6,timestamp with time zone,,,YES,now(),,,
outreach,outreach_orphan_archive,archive_reason,7,character varying,,,YES,'PHASE6_INVALID_SOVEREIGN_ID'::character varying,,,
outreach,override_audit_log,audit_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,override_audit_log,company_unique_id,2,text,,,NO,,,,
outreach,override_audit_log,override_id,3,uuid,,,YES,,,,
outreach,override_audit_log,action,4,text,,,NO,,,,
outreach,override_audit_log,override_type,5,override_type_enum,,,YES,,,,
outreach,override_audit_log,old_value,6,jsonb,,,YES,,,,
outreach,override_audit_log,new_value,7,jsonb,,,YES,,,,
outreach,override_audit_log,performed_by,8,text,,,NO,CURRENT_USER,,,
outreach,override_audit_log,performed_at,9,timestamp with time zone,,,NO,now(),,,
outreach,people,person_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,people,target_id,2,uuid,,,NO,,,outreach.company_target(target_id),
outreach,people,company_unique_id,3,text,,,NO,,,,
outreach,people,slot_type,4,text,,,YES,,,,
outreach,people,email,5,text,,,NO,,,,
outreach,people,email_verified,6,boolean,,,NO,false,,,
outreach,people,email_verified_at,7,timestamp with time zone,,,YES,,,,
outreach,people,contact_status,8,text,,,NO,'active'::text,,,
outreach,people,lifecycle_state,9,lifecycle_state,,,NO,'SUSPECT'::outreach.lifecycle_state,,,
outreach,people,funnel_membership,10,funnel_membership,,,NO,'COLD_UNIVERSE'::outreach.funnel_membership,,,
outreach,people,email_open_count,11,integer,,32,NO,0,,,
outreach,people,email_click_count,12,integer,,32,NO,0,,,
outreach,people,email_reply_count,13,integer,,32,NO,0,,,
outreach,people,current_bit_score,14,integer,,32,NO,0,,,
outreach,people,last_event_ts,15,timestamp with time zone,,,YES,,,,
outreach,people,last_state_change_ts,16,timestamp with time zone,,,YES,,,,
outreach,people,source,17,text,,,YES,,,,
outreach,people,created_at,18,timestamp with time zone,,,NO,now(),,,
outreach,people,updated_at,19,timestamp with time zone,,,NO,now(),,,
outreach,people,outreach_id,20,uuid,,,YES,,,outreach.outreach(outreach_id),
outreach,people_archive,person_id,1,uuid,,,NO,gen_random_uuid(),PK,,
outreach,people_archive,target_id,2,uuid,,,NO,,,,
outreach,people_archive,company_unique_id,3,text,,,NO,,,,
outreach,people_archive,slot_type,4,text,,,YES,,,,
outreach,people_archive,email,5,text,,,NO,,,,
outreach,people_archive,email_verified,6,boolean,,,NO,false,,,
outreach,people_archive,email_verified_at,7,timestamp with time zone,,,YES,,,,
outreach,people_archive,contact_status,8,text,,,NO,'active'::text,,,
outreach,people_archive,lifecycle_state,9,lifecycle_state,,,NO,'SUSPECT'::outreach.lifecycle_state,,,
outreach,people_archive,funnel_membership,10,funnel_membership,,,NO,'COLD_UNIVERSE'::outreach.funnel_membership,,,
outreach,people_archive,email_open_count,11,integer,,32,NO,0,,,
outreach,people_archive,email_click_count,12,integer,,32,NO,0,,,
outreach,people_archive,email_reply_count,13,integer,,32,NO,0,,,
outreach,people_archive,current_bit_score,14,integer,,32,NO,0,,,
outreach,people_archive,last_event_ts,15,timestamp with time zone,,,YES,,,,
outreach,people_archive,last_state_change_ts,16,timestamp with time zone,,,YES,,,,
outreach,people_archive,source,17,text,,,YES,,,,
outreach,people_archive,created_at,18,timestamp with time zone,,,NO,now(),,,
outreach,people_archive,updated_at,19,timestamp with time zone,,,NO,now(),,,
